# MAGICC6 RCP8.5,,,,,,,
2031,3.35E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2032,3.42E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2033,3.49E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2034,3.56E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2035,3.63E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2036,3.70E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2037,3.77E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2038,3.84E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2039,3.91E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2040,3.98E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2041,4.06E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2042,4.13E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2043,4.20E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2044,4.28E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2045,4.35E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2046,4.43E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2047,4.51E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2048,4.58E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2049,4.66E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2050,4.74E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2051,4.81E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2052,4.89E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2053,4.96E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2054,5.04E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2055,5.12E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2056,5.19E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2057,5.27E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2058,5.35E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2059,5.42E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2060,5.50E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2061,5.58E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2062,5.65E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2063,5.73E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2064,5.81E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2065,5.88E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2066,5.96E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2067,6.03E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2068,6.10E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2069,6.18E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2070,6.25E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2071,6.32E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2072,6.39E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2073,6.47E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2074,6.54E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2075,6.61E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2076,6.68E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2077,6.75E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2078,6.82E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2079,6.89E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2080,6.96E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2081,7.03E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2082,7.11E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2083,7.18E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2084,7.25E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2085,7.32E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2086,7.39E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2087,7.46E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2088,7.53E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2089,7.60E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2090,7.67E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2091,7.74E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2092,7.81E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2093,7.87E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2094,7.94E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2095,8.00E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2096,8.06E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2097,8.13E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2098,8.19E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2099,8.25E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2100,8.31E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2101,8.37E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2102,8.43E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2103,8.49E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2104,8.54E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2105,8.60E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2106,8.65E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2107,8.71E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2108,8.76E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2109,8.82E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2110,8.87E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2111,8.92E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2112,8.97E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2113,9.02E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2114,9.08E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2115,9.13E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2116,9.18E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2117,9.22E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2118,9.27E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2119,9.32E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2120,9.37E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2121,9.42E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2122,9.47E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2123,9.51E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2124,9.56E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2125,9.61E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2126,9.65E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2127,9.70E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2128,9.74E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2129,9.79E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2130,9.83E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2131,9.88E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2132,9.92E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2133,9.96E+00,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2134,1.00E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2135,1.01E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2136,1.01E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2137,1.01E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2138,1.02E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2139,1.02E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2140,1.03E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2141,1.03E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2142,1.03E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2143,1.04E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2144,1.04E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2145,1.05E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2146,1.05E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2147,1.05E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2148,1.06E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2149,1.06E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2150,1.07E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2151,1.07E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2152,1.07E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2153,1.08E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2154,1.08E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2155,1.09E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2156,1.09E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2157,1.09E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2158,1.10E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2159,1.10E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2160,1.10E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2161,1.11E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2162,1.11E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2163,1.11E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2164,1.12E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2165,1.12E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2166,1.12E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2167,1.13E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2168,1.13E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2169,1.13E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2170,1.13E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2171,1.14E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2172,1.14E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2173,1.14E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2174,1.15E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2175,1.15E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2176,1.15E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2177,1.15E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2178,1.16E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2179,1.16E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2180,1.16E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2181,1.16E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2182,1.16E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2183,1.17E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2184,1.17E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2185,1.17E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2186,1.17E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2187,1.18E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2188,1.18E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2189,1.18E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2190,1.18E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2191,1.18E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2192,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2193,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2194,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2195,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2196,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2197,1.19E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2198,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2199,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2200,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2201,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2202,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2203,1.20E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2204,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2205,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2206,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2207,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2208,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2209,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2210,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2211,1.21E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2212,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2213,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2214,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2215,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2216,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2217,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2218,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2219,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2220,1.22E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2221,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2222,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2223,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2224,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2225,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2226,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2227,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2228,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2229,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2230,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2231,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2232,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2233,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2234,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2235,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2236,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2237,1.23E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2238,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2239,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2240,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2241,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2242,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2243,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2244,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2245,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2246,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2247,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2248,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2249,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2250,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2251,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2252,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2253,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2254,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2255,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2256,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2257,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2258,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2259,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2260,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2261,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2262,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2263,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2264,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2265,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2266,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2267,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2268,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2269,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2270,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2271,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2272,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2273,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2274,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2275,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2276,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2277,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2278,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2279,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2280,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2281,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2282,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2283,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2284,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2285,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2286,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2287,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2288,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2289,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2290,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2291,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2292,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2293,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2294,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2295,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2296,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2297,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2298,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2299,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
2300,1.24E+01,Ftot,W/m2,forcing,Simulated,rcp85,MAGICC6
